id,name,subject,teacher_id,code,description,created_at
3470624e-67b2-4de5-a9f5-42b5092945fc,"Demo Psychology Section 272",Psychology,7f6c44fb-c625-4f6a-bf48-c473a780f390,DCL0272,"Synthetic class generated for school presentation data.",2024-05-16
ba02332b-bc15-4086-b9b6-689549ade77a,"Demo Accounting Section 273",Accounting,2cd9d024-6210-437b-b173-e3de2b68ab2e,DCL0273,"Synthetic class generated for school presentation data.",2024-05-18
3772dc82-ac20-49c8-b7c3-739368b66035,"Demo Biology Section 274",Biology,c5b1f721-5943-407d-afb9-daa6f555daad,DCL0274,"Synthetic class generated for school presentation data.",2024-05-20
d4e11f42-8722-4581-a3cc-b380aa116313,"Demo Business Section 275",Business,ace12a2b-c261-41bc-84ed-6189c818c411,DCL0275,"Synthetic class generated for school presentation data.",2024-05-22
92da3624-2840-4a56-8358-d094fe91d6d0,"Demo Chemistry Section 276",Chemistry,c21fa85a-0ba5-4422-9f8b-3e20654c303c,DCL0276,"Synthetic class generated for school presentation data.",2024-05-24
906f301a-1e8e-4cb2-8866-18cb2c6bb4cb,"Demo Civil Engineering Section 277","Civil Engineering",e2367fba-a0b5-493b-9d1d-da6a239b08b6,DCL0277,"Synthetic class generated for school presentation data.",2024-05-26
b918b1b7-238b-4f2b-be49-0511d81d963f,"Demo Computer Science Section 278","Computer Science",0fbac00f-c496-4bf3-85e1-53047452e437,DCL0278,"Synthetic class generated for school presentation data.",2024-05-28
602cea62-a7d0-49ec-8ee4-61295d83fd6b,"Demo Economics Section 279",Economics,e86d48b6-5b31-4050-9200-1bc3d52b436c,DCL0279,"Synthetic class generated for school presentation data.",2024-05-30
03163c0e-50f8-4de2-83d8-3b3de51cd8ae,"Demo Engineering Section 280",Engineering,43aff9d7-6bd2-4a8a-a093-25843e849b76,DCL0280,"Synthetic class generated for school presentation data.",2024-06-01
5a610095-86b9-4006-86d7-339d446a0519,"Demo History Section 281",History,d6179457-9d8c-4235-83d5-035cbee9c39d,DCL0281,"Synthetic class generated for school presentation data.",2024-06-03
d767fda1-31c6-488b-b4ce-82837ff9650b,"Demo Information Technology Section 282","Information Technology",45326f46-0bbc-4de8-8028-5bd509d785fe,DCL0282,"Synthetic class generated for school presentation data.",2024-06-05
c5645b66-9115-4194-a7a7-6cf2febc0d5b,"Demo Literature Section 283",Literature,941679a2-e4db-48e8-8cda-cbb577e7fd08,DCL0283,"Synthetic class generated for school presentation data.",2024-06-07
64d004f4-822e-41a0-905f-da185b470dee,"Demo Marketing Section 284",Marketing,42140cf5-3776-4604-9c71-aebbea8f7c38,DCL0284,"Synthetic class generated for school presentation data.",2024-06-09
c3aad10c-2f9f-402a-a4e2-41728145e6a4,"Demo Mathematics Section 285",Mathematics,f6269e53-edd2-41c5-9962-ca6194a0f066,DCL0285,"Synthetic class generated for school presentation data.",2024-06-11
4a0c3227-0cd2-4ab2-8172-22a43974fcb7,"Demo Mechanical Engineering Section 286","Mechanical Engineering",064abef9-fec2-4591-9b6c-41f3487fdcea,DCL0286,"Synthetic class generated for school presentation data.",2024-06-13
82fe12e2-f10d-4f45-b897-3ac0c8d90746,"Demo Physics Section 287",Physics,1e23760c-c623-41ae-b9be-f302b4c1082f,DCL0287,"Synthetic class generated for school presentation data.",2024-06-15
cd158100-0f2c-4f22-a42e-cb0cba558957,"Demo Political Science Section 288","Political Science",3388aaab-25ca-45ed-a8b3-a6b8e106f717,DCL0288,"Synthetic class generated for school presentation data.",2024-06-17
c2bd2683-fc45-485b-9163-1740d095db58,"Demo Psychology Section 289",Psychology,1ac6232f-27ac-43a6-b0cf-520c76af4173,DCL0289,"Synthetic class generated for school presentation data.",2024-06-19
b8352a07-0c75-42ef-8a9c-f1aa2953570a,"Demo Accounting Section 290",Accounting,bde39ab9-f73e-46f8-9165-0c5431edf951,DCL0290,"Synthetic class generated for school presentation data.",2024-06-21
be3c7417-25c8-4159-89a2-d4c8127a92ec,"Demo Biology Section 291",Biology,08770fd2-9351-4adb-a357-9205dd6263bf,DCL0291,"Synthetic class generated for school presentation data.",2024-06-23
17947662-3888-4b7f-b13d-5c2af5199a45,"Demo Business Section 292",Business,0d817e34-94ee-464e-bb59-032d47ff00e8,DCL0292,"Synthetic class generated for school presentation data.",2024-06-25
0721f65e-7c2d-46e9-b1a8-293a0b5acf17,"Demo Chemistry Section 293",Chemistry,274ed1f6-fd27-426f-992a-371590292dea,DCL0293,"Synthetic class generated for school presentation data.",2024-06-27
039083af-0caf-411a-8d8d-38cfaa8183e5,"Demo Civil Engineering Section 294","Civil Engineering",1b27014c-c356-48da-86db-86108248bf06,DCL0294,"Synthetic class generated for school presentation data.",2024-06-29
820f910a-b06f-4c29-9479-8db7acdf2de6,"Demo Computer Science Section 295","Computer Science",62d91afb-21de-4c5d-b160-dce40033e19a,DCL0295,"Synthetic class generated for school presentation data.",2024-07-01
8c877f5d-fa73-4a43-b427-1985fafae54d,"Demo Economics Section 296",Economics,9df7a259-9e64-427d-9a6a-52d4c51436c9,DCL0296,"Synthetic class generated for school presentation data.",2024-07-03
ee911d9e-59cf-43df-b1e0-8a7ec612563a,"Demo Engineering Section 297",Engineering,ae83af65-d5a6-461c-8459-6b74617a9584,DCL0297,"Synthetic class generated for school presentation data.",2024-07-05
48322962-543d-4c04-9fb9-bd7e48d8dc01,"Demo History Section 298",History,a8417d66-6d5f-497b-a7ad-0b771022f7a8,DCL0298,"Synthetic class generated for school presentation data.",2024-07-07
2e2b47bd-ab12-46f7-9d1a-34155684ef56,"Demo Information Technology Section 299","Information Technology",2d494c7d-c3ea-4a6a-b6c0-0a14e9aabf98,DCL0299,"Synthetic class generated for school presentation data.",2024-07-09
15c4d121-b825-4eb9-b99c-67a62cf0dc20,"Demo Literature Section 300",Literature,515b56da-737a-4e4b-b6b1-f309284c6822,DCL0300,"Synthetic class generated for school presentation data.",2024-07-11
0f977ecc-fbec-412e-82d5-d8819230a7e9,"Demo Marketing Section 301",Marketing,341f77a1-b2a8-4f85-9066-79ffbe262481,DCL0301,"Synthetic class generated for school presentation data.",2024-07-13
31c2f75a-52d9-47d2-8bc1-e55aa78f0316,"Demo Mathematics Section 302",Mathematics,2d6e67f3-642a-4fce-b682-48964f7b7320,DCL0302,"Synthetic class generated for school presentation data.",2024-07-15
475ea394-053c-4bfe-b691-e2126f68b92a,"Demo Mechanical Engineering Section 303","Mechanical Engineering",8fedf8ad-a955-41ee-9573-df05fadfa503,DCL0303,"Synthetic class generated for school presentation data.",2024-07-17
0eb60cc7-06e8-4de4-a462-9d2c865f7b45,"Demo Physics Section 304",Physics,24523668-8094-4cfd-a7da-2d5eabd90b19,DCL0304,"Synthetic class generated for school presentation data.",2024-07-19
ba1e88b0-006e-45c8-a6fb-e936cf70a8b8,"Demo Political Science Section 305","Political Science",c22374ca-4ebb-47df-a6be-0d3d86edbb7d,DCL0305,"Synthetic class generated for school presentation data.",2024-07-21
cf33ac0a-587e-4eb9-bcd7-ec4394b468fb,"Demo Psychology Section 306",Psychology,1ab07c72-bee1-4576-bed7-705e9c946e92,DCL0306,"Synthetic class generated for school presentation data.",2024-07-23
00ca541f-91d8-436f-b2c4-cbe4e986d5ec,"Demo Accounting Section 307",Accounting,fef7cb01-ce35-456b-b6a0-1acd85128358,DCL0307,"Synthetic class generated for school presentation data.",2024-07-25
15f8cbf9-bd90-4a6c-9350-999897a5a3da,"Demo Biology Section 308",Biology,3d9de84c-28e3-4b5b-944b-c355250c6ff3,DCL0308,"Synthetic class generated for school presentation data.",2024-07-27
9d6b325f-de08-4af5-ba21-474ceb9cba0b,"Demo Business Section 309",Business,ebdb9522-b064-43e0-97cf-a100756c89df,DCL0309,"Synthetic class generated for school presentation data.",2024-07-29
8a5c087a-3b06-4586-948d-204213ccb928,"Demo Chemistry Section 310",Chemistry,c38461e0-40de-4475-9fa9-6d0490a7ac65,DCL0310,"Synthetic class generated for school presentation data.",2024-07-31
78c71fc3-3e00-4cfa-b515-8878c26def62,"Demo Civil Engineering Section 311","Civil Engineering",fae260b8-fcb2-4afc-b1cd-32d7f68194e3,DCL0311,"Synthetic class generated for school presentation data.",2024-08-02
a9513632-f2b2-4cd6-b82b-59ba8ea1a94a,"Demo Computer Science Section 312","Computer Science",389cd678-7e6f-4e27-b700-4b575951afaa,DCL0312,"Synthetic class generated for school presentation data.",2024-08-04
d1f210bd-f989-4286-aa13-0f16d2b201de,"Demo Economics Section 313",Economics,93dfcf9e-537c-4468-96c4-c886ba480a13,DCL0313,"Synthetic class generated for school presentation data.",2024-08-06
b374a56a-f2c6-4081-a1d0-1c826003bdec,"Demo Engineering Section 314",Engineering,3584e58a-6ce8-40a3-a06d-0f23930d9261,DCL0314,"Synthetic class generated for school presentation data.",2024-08-08
5312da12-80f6-4958-902c-3580cdf94a5d,"Demo History Section 315",History,1838a344-40a8-482e-a799-34e3507b1d09,DCL0315,"Synthetic class generated for school presentation data.",2024-08-10
d81edeaf-7a07-440b-a1ff-87b895d6dc9f,"Demo Information Technology Section 316","Information Technology",9fd3263d-0ed8-4600-be8e-9b2cebabb63e,DCL0316,"Synthetic class generated for school presentation data.",2024-08-12
a14125cd-d95f-49d0-9dbc-fc5c61296f40,"Demo Literature Section 317",Literature,2c421688-e3b1-4d9c-a938-864d5183b838,DCL0317,"Synthetic class generated for school presentation data.",2024-08-14
2fd57aa3-472d-4365-9604-217375545b19,"Demo Marketing Section 318",Marketing,528254d7-a2fd-414b-9bac-34595b0d22be,DCL0318,"Synthetic class generated for school presentation data.",2024-08-16
be747adb-675e-41d0-addc-f016d442c50c,"Demo Mathematics Section 319",Mathematics,92c13c75-89bb-456a-ac03-2ffb3847811f,DCL0319,"Synthetic class generated for school presentation data.",2024-08-18
1fd99672-28be-4f91-9efa-131bc1968219,"Demo Mechanical Engineering Section 320","Mechanical Engineering",79b8efe8-6eeb-4973-8310-7f70ec8d51e9,DCL0320,"Synthetic class generated for school presentation data.",2024-08-20
32449ce9-362e-41da-be14-4a0d47b69769,"Demo Physics Section 321",Physics,294e0033-9c57-41d7-893f-c784bb6b9e2e,DCL0321,"Synthetic class generated for school presentation data.",2024-08-22
d867fc45-7c4f-492c-8bf3-cf5c13b9b456,"Demo Political Science Section 322","Political Science",7afa0206-ac1c-437a-885b-fd8b3b476b22,DCL0322,"Synthetic class generated for school presentation data.",2024-08-24
1b1519e4-c57b-47ec-9871-8cea3ade188c,"Demo Psychology Section 323",Psychology,cd65d531-089b-4270-a4b2-058e5c1f6ea1,DCL0323,"Synthetic class generated for school presentation data.",2024-08-26
ec38ee4c-9063-4561-935c-ca9559e8cedc,"Demo Accounting Section 324",Accounting,48c67ac2-24b0-4d06-bafa-f27fa88ef54e,DCL0324,"Synthetic class generated for school presentation data.",2024-08-28
de308a41-0450-42d6-bedb-7bd019ec3599,"Demo Biology Section 325",Biology,8bf8ad05-22a7-40a2-8942-6c5dff1ddd91,DCL0325,"Synthetic class generated for school presentation data.",2024-08-30
92696e28-446f-497a-91a5-e0fe8eaf715d,"Demo Business Section 326",Business,3caac71c-0209-4c72-b6e3-94196c23e9dc,DCL0326,"Synthetic class generated for school presentation data.",2024-09-01
bcc152ae-c863-4d3d-94db-3c42a64611e1,"Demo Chemistry Section 327",Chemistry,465826c6-4117-4f85-9f30-bc9479bc5391,DCL0327,"Synthetic class generated for school presentation data.",2024-09-03
f62fbb29-6074-417f-81bc-d5d38c3b60f9,"Demo Civil Engineering Section 328","Civil Engineering",36d3bc22-4055-4ee3-95b4-7cc023b13115,DCL0328,"Synthetic class generated for school presentation data.",2024-09-05
e3a7a85b-b420-4b97-b3d0-e0f56dc7c025,"Demo Computer Science Section 329","Computer Science",613c69b8-ed18-457f-8543-cc09f412ed5c,DCL0329,"Synthetic class generated for school presentation data.",2024-09-07
ee93c970-4179-468d-8e7f-1990141ed91a,"Demo Economics Section 330",Economics,b527e59a-91de-4b9a-ba18-ec308927faaf,DCL0330,"Synthetic class generated for school presentation data.",2024-09-09
b02c4d47-f078-4728-9d41-9547a699a5e5,"Demo Engineering Section 331",Engineering,b64b2aa0-2e1f-43c1-84b2-fc48aad17805,DCL0331,"Synthetic class generated for school presentation data.",2024-09-11
272746b1-0fed-448a-ac33-91eea1105394,"Demo History Section 332",History,664baa89-20ea-4f62-b406-3e1809e18811,DCL0332,"Synthetic class generated for school presentation data.",2024-09-13
c220c6c6-70a2-43af-bb82-b9cf588cbf35,"Demo Information Technology Section 333","Information Technology",54e84d8d-e6f5-4ed9-afb3-4bac88ff45c6,DCL0333,"Synthetic class generated for school presentation data.",2024-09-15
321e4357-abfc-49d6-8167-d8a27d5ee9c4,"Demo Literature Section 334",Literature,679fcd14-e1f0-4dcd-b4c7-252eabcd75fc,DCL0334,"Synthetic class generated for school presentation data.",2024-09-17
610dc486-3ce6-45cc-a19a-b514900b4ced,"Demo Marketing Section 335",Marketing,b81b7fa2-88c1-4fc9-af06-203e3b318fcb,DCL0335,"Synthetic class generated for school presentation data.",2024-09-19
a9ade05d-7608-4d32-8777-dac4539f87b3,"Demo Mathematics Section 336",Mathematics,d0f58a51-a814-4e66-b81b-a90cb4eefd05,DCL0336,"Synthetic class generated for school presentation data.",2024-09-21
6dc5183b-b21e-4f73-a248-4a12631beeef,"Demo Mechanical Engineering Section 337","Mechanical Engineering",3f90a042-d365-44a0-9cf9-f48c9a329391,DCL0337,"Synthetic class generated for school presentation data.",2024-09-23
1949f348-e3af-4085-aaae-bcea8929a195,"Demo Physics Section 338",Physics,b67632d3-f1c8-45c9-a222-6732b9a25133,DCL0338,"Synthetic class generated for school presentation data.",2024-09-25
864b91b1-5b3b-4105-9fb0-1df4b894e9a0,"Demo Political Science Section 339","Political Science",4ee3078e-2aeb-4786-b860-3d9ef1089c0f,DCL0339,"Synthetic class generated for school presentation data.",2024-09-27
0314e66e-0cff-4718-a33f-b81c6ece69f9,"Demo Psychology Section 340",Psychology,8555fd0d-db48-4006-8f07-44d62d2d0261,DCL0340,"Synthetic class generated for school presentation data.",2024-09-29
30240cc5-c86c-45b7-b43a-7d932552ad59,"Demo Accounting Section 341",Accounting,b86481b2-f12d-4305-92d4-7d1e14246c8b,DCL0341,"Synthetic class generated for school presentation data.",2024-10-01
d25a1ad1-f5e1-43b8-b97c-44cd88d07423,"Demo Biology Section 342",Biology,282050da-b7cf-422f-8ab7-aad01ed50e7f,DCL0342,"Synthetic class generated for school presentation data.",2024-10-03
cb30d163-92fd-4f3f-a128-61f34e750b79,"Demo Business Section 343",Business,92473d3a-d2f3-4251-ab53-64806ee3565c,DCL0343,"Synthetic class generated for school presentation data.",2024-10-05
2e4dc835-6210-4607-98fe-91fc2eb6ea9f,"Demo Chemistry Section 344",Chemistry,ac237443-9733-49aa-b170-17e349d04cb9,DCL0344,"Synthetic class generated for school presentation data.",2024-10-07
e590e745-9cca-48d6-a7a7-3d29a0e0f416,"Demo Civil Engineering Section 345","Civil Engineering",463b2328-1463-4681-b2da-2758608d49eb,DCL0345,"Synthetic class generated for school presentation data.",2024-10-09
b20e022d-c5e3-4437-a537-cc2a8d5e505b,"Demo Computer Science Section 346","Computer Science",d1f95ff8-662d-49db-85a8-63113ebc5476,DCL0346,"Synthetic class generated for school presentation data.",2024-10-11
99b3e0b6-f33c-41a5-a0d6-a579d6713218,"Demo Economics Section 347",Economics,fcb3ca90-d6d7-473e-8710-734d966ad43f,DCL0347,"Synthetic class generated for school presentation data.",2024-10-13
b77d7a26-37c7-4764-92ac-976d6502e847,"Demo Engineering Section 348",Engineering,f01f8676-df02-4e30-bacc-bc4949169438,DCL0348,"Synthetic class generated for school presentation data.",2024-10-15
bf72f694-1a6a-4423-8d6e-161501dcd99a,"Demo History Section 349",History,fa740cfd-662d-4abe-a7f8-b2e4978352a7,DCL0349,"Synthetic class generated for school presentation data.",2024-10-17
142ff92b-36d8-4089-8dc6-d8f1f90f8bd6,"Demo Information Technology Section 350","Information Technology",07fd63e8-1b8f-486d-8ffa-b17ab2db6be6,DCL0350,"Synthetic class generated for school presentation data.",2024-10-19
7fdc3093-fddd-40f5-976e-7945e756064d,"Demo Literature Section 351",Literature,e8df3578-328c-4993-b0af-48d5acfa6386,DCL0351,"Synthetic class generated for school presentation data.",2024-10-21
921d2126-0b30-49cd-b65d-78b2cbb693e2,"Demo Marketing Section 352",Marketing,cb54ed5a-2de3-4327-a8fe-8353b5aa7620,DCL0352,"Synthetic class generated for school presentation data.",2024-10-23
8b1dc386-ec6e-42c9-a490-3c5bdc1b2a84,"Demo Mathematics Section 353",Mathematics,3fd39a13-659e-422b-bf9c-f7218afaf244,DCL0353,"Synthetic class generated for school presentation data.",2024-10-25
7907f003-5f22-4448-8a30-e820052bfece,"Demo Mechanical Engineering Section 354","Mechanical Engineering",0c693813-52e5-4d73-93e5-85a7adb3912f,DCL0354,"Synthetic class generated for school presentation data.",2024-10-27
a9b9dafa-502e-4ce2-b8a2-befb2b7cf4d5,"Demo Physics Section 355",Physics,a9381386-3ea9-427d-b832-6b40bf530116,DCL0355,"Synthetic class generated for school presentation data.",2024-10-29
bcc89abb-5911-4cd1-84ca-ccb8c4ddc31a,"Demo Political Science Section 356","Political Science",bd22db83-30d3-4117-a002-cb17f827fc38,DCL0356,"Synthetic class generated for school presentation data.",2024-10-31
ccc5d387-a20c-43cf-9c4f-1c5ee819aa5e,"Demo Psychology Section 357",Psychology,d56efe1a-f2b7-4ba0-b9f6-5f7a9d6ccd57,DCL0357,"Synthetic class generated for school presentation data.",2024-11-02
a2def6e4-767b-4872-85da-f81ad07233de,"Demo Accounting Section 358",Accounting,0bc30fc9-0792-4ff7-a646-0d7967ac4fdd,DCL0358,"Synthetic class generated for school presentation data.",2024-11-04
e6cc61e7-6753-49db-8c3d-4af7e30d6ac4,"Demo Biology Section 359",Biology,bb0f6fe1-0106-46a9-b3cc-4f7a2d4c9054,DCL0359,"Synthetic class generated for school presentation data.",2024-11-06
f45c3ddd-c5b2-4eae-8f66-fe9f3001dcfe,"Demo Business Section 360",Business,f79b2fc9-ee28-47a3-81e8-3e267c598bf5,DCL0360,"Synthetic class generated for school presentation data.",2024-11-08
5ff5f6d4-61a9-44ab-88a9-987915d0e5a5,"Demo Chemistry Section 361",Chemistry,1424f150-e7c2-4ffe-8e1f-c45ed52425d7,DCL0361,"Synthetic class generated for school presentation data.",2024-11-10
e55eafca-9691-4ae3-8227-d38750149154,"Demo Civil Engineering Section 362","Civil Engineering",945a60fc-3c68-495a-90d2-ed0b6a783aaf,DCL0362,"Synthetic class generated for school presentation data.",2024-11-12
d5c70b09-4e13-4fbf-bbe4-58c1d54b8a2c,"Demo Computer Science Section 363","Computer Science",7b893ccf-8eb8-46ae-8fa7-bdeaac77a976,DCL0363,"Synthetic class generated for school presentation data.",2024-11-14
f9f28657-2c0b-4e77-ad32-e2bd7b6afeb5,"Demo Economics Section 364",Economics,2b71b54d-9595-4755-ad2a-16d78f097b7f,DCL0364,"Synthetic class generated for school presentation data.",2024-11-16
4e41402f-56e5-4b18-ac1a-94d51c0e4b8f,"Demo Engineering Section 365",Engineering,82a88c04-6402-409f-a48a-5f61d3a29870,DCL0365,"Synthetic class generated for school presentation data.",2024-11-18
dea68811-93d4-4445-b734-65a1cfea72bd,"Demo History Section 366",History,6fcd2ce8-5857-4477-9e2f-263efc5baec5,DCL0366,"Synthetic class generated for school presentation data.",2024-11-20
6569894b-1d5a-4f56-8fc0-5ffb3026f7ec,"Demo Information Technology Section 367","Information Technology",6eef852d-1cb7-4ca0-9944-297103dad0e4,DCL0367,"Synthetic class generated for school presentation data.",2024-11-22
ef8b6609-895f-4fed-89da-9802fc861f21,"Demo Literature Section 368",Literature,d9be276f-e873-4e40-a366-56bdd0a25f51,DCL0368,"Synthetic class generated for school presentation data.",2024-11-24
d3f541d0-05ab-485c-80fb-8c10d9f8c935,"Demo Marketing Section 369",Marketing,d91aadc8-08c4-4f03-b6dd-35b10184e49b,DCL0369,"Synthetic class generated for school presentation data.",2024-11-26
08cb629e-aae2-46d2-a1be-4b71998dd552,"Demo Mathematics Section 370",Mathematics,5d369d4f-2438-42cd-b775-a838d64f0c3f,DCL0370,"Synthetic class generated for school presentation data.",2024-11-28
a420dbe9-dba5-4815-9ea1-f5860f517745,"Demo Mechanical Engineering Section 371","Mechanical Engineering",ad2c899f-fb3b-4d97-9f77-b0560d057050,DCL0371,"Synthetic class generated for school presentation data.",2024-11-30
bb91556d-861f-45cb-beaa-883e0b094529,"Demo Physics Section 372",Physics,364eee40-3401-472d-885d-2c4f5656a3d8,DCL0372,"Synthetic class generated for school presentation data.",2024-12-02
9e6efe52-aeeb-459f-ae8b-b20b55fe51d3,"Demo Political Science Section 373","Political Science",15273740-0b42-4bac-b787-066daf55225e,DCL0373,"Synthetic class generated for school presentation data.",2024-12-04
95f48b9d-6421-4831-b0bc-e7475821dbd6,"Demo Psychology Section 374",Psychology,ff363deb-5a9b-4ce2-bdd7-8966980bacbf,DCL0374,"Synthetic class generated for school presentation data.",2024-12-06
37fdab73-d5b6-4dc0-be29-51ab6ee13310,"Demo Accounting Section 375",Accounting,fd1a6a69-ca4c-4d1c-ade6-b9a5b3c3a040,DCL0375,"Synthetic class generated for school presentation data.",2024-12-08
dee5ae84-2546-4b19-9d48-91c8d0b8c0b0,"Demo Biology Section 376",Biology,a3d2a05c-afb6-4514-a1d4-2f76f651d34a,DCL0376,"Synthetic class generated for school presentation data.",2024-12-10
97ca9e1e-7d34-406e-b483-34e2f7c7763b,"Demo Business Section 377",Business,6978178f-e5f5-4936-8494-5285febb81d4,DCL0377,"Synthetic class generated for school presentation data.",2024-12-12
5af71c02-09a4-421c-908d-8fb6ab655899,"Demo Chemistry Section 378",Chemistry,d4ed0bf0-e3e6-46cc-adf2-f564aff2c9d0,DCL0378,"Synthetic class generated for school presentation data.",2024-12-14
8fc8e377-f370-40b9-bcee-89731d071b00,"Demo Civil Engineering Section 379","Civil Engineering",e434b5a6-f46c-449c-9c5b-2ecfb942f517,DCL0379,"Synthetic class generated for school presentation data.",2024-12-16
8878e666-459c-4b31-a05b-4da07768971d,"Demo Computer Science Section 380","Computer Science",f0caa144-f95e-452a-a658-cb983b590fe0,DCL0380,"Synthetic class generated for school presentation data.",2024-12-18
da9a9352-afae-48e4-83eb-b29e854207d4,"Demo Economics Section 381",Economics,fc34bef4-31a8-4e3d-b60b-26b79c1636b0,DCL0381,"Synthetic class generated for school presentation data.",2024-12-20
8968df2d-f9c7-4a5d-a57e-cf7e7be9e1e5,"Demo Engineering Section 382",Engineering,26155d47-7d5f-4935-8e6e-ed7b7f004b22,DCL0382,"Synthetic class generated for school presentation data.",2024-12-22
c9342616-be58-4b64-b6e5-d569a84c3f39,"Demo History Section 383",History,c189ed9c-2b45-44a9-900a-df4f2adf9e23,DCL0383,"Synthetic class generated for school presentation data.",2024-12-24
98f870e8-6d91-4a28-8edd-47d369a10863,"Demo Information Technology Section 384","Information Technology",3be776df-cb6b-4274-8c2a-a0bfe75c4e87,DCL0384,"Synthetic class generated for school presentation data.",2024-12-26
948e8753-fd83-44f3-8bc5-97650ad78358,"Demo Literature Section 385",Literature,277c3de3-4461-4c8b-bf74-3ac12a6b1718,DCL0385,"Synthetic class generated for school presentation data.",2024-12-28
117907d0-2aab-4454-b412-78c6301f1331,"Demo Marketing Section 386",Marketing,13e65b7a-874a-4841-bfb9-5c8aff1581c3,DCL0386,"Synthetic class generated for school presentation data.",2024-12-30
83b5da5d-e8ce-4cb1-b3dc-4b4e21fedfe2,"Demo Mathematics Section 387",Mathematics,6222df4a-da78-4a53-bf27-8df9ca460898,DCL0387,"Synthetic class generated for school presentation data.",2025-01-01
77b04d7b-87d9-482f-9bda-0243720f96e9,"Demo Mechanical Engineering Section 388","Mechanical Engineering",5297fb5a-638b-4839-be45-adee8aaa9dd1,DCL0388,"Synthetic class generated for school presentation data.",2025-01-03
88251968-10ae-4c08-a24f-253258c61953,"Demo Physics Section 389",Physics,5422d49e-8ca0-4eda-b707-8bc8d3ac7637,DCL0389,"Synthetic class generated for school presentation data.",2025-01-05
78f335a4-f6a4-46d9-8867-8c9d51755790,"Demo Political Science Section 390","Political Science",1123ff8c-6911-46e0-af5d-108fb4bf63d8,DCL0390,"Synthetic class generated for school presentation data.",2025-01-07
5e954ae2-0d10-4044-b4fb-0237aa8c8e5b,"Demo Psychology Section 391",Psychology,451b4805-e2c6-45ee-8a65-ca1fdbdcc770,DCL0391,"Synthetic class generated for school presentation data.",2025-01-09
cd3c8134-cf7f-4bde-9bfe-bf4c6e10bb51,"Demo Accounting Section 392",Accounting,c25537bd-8ba3-4ac7-ab06-0b3ab47a54e8,DCL0392,"Synthetic class generated for school presentation data.",2025-01-11
ddc90f05-2f7e-44cb-ba10-16fc47340200,"Demo Biology Section 393",Biology,86f21ce9-488a-4cf8-91e4-be4ae2efbf91,DCL0393,"Synthetic class generated for school presentation data.",2025-01-13
cf5018c9-e290-4f42-b2c0-6b3871780f1d,"Demo Business Section 394",Business,f4cf28b5-62fe-44c6-8830-04fd5b8ae864,DCL0394,"Synthetic class generated for school presentation data.",2025-01-15
a5c30043-3df3-460a-984d-a79faa592323,"Demo Chemistry Section 395",Chemistry,d2810425-6682-4d05-a9b5-098a7f762a48,DCL0395,"Synthetic class generated for school presentation data.",2025-01-17
33d591cc-a5ea-4413-b364-4c3fd7b60fec,"Demo Civil Engineering Section 396","Civil Engineering",38b08da4-8ca8-420d-b91d-5f564ead70e1,DCL0396,"Synthetic class generated for school presentation data.",2025-01-19
a8c73dca-bda6-4e8a-8bc3-0dacc51e66e6,"Demo Computer Science Section 397","Computer Science",008bc86b-d7d8-40ed-a4dd-4f977891a6c1,DCL0397,"Synthetic class generated for school presentation data.",2025-01-21
158867af-b9c0-43bb-8697-1188e365fa69,"Demo Economics Section 398",Economics,2bb29813-4d28-4f07-93d7-93378319e351,DCL0398,"Synthetic class generated for school presentation data.",2025-01-23
3a619aad-afa7-4a24-84ad-f08a3325222f,"Demo Engineering Section 399",Engineering,b93bf12d-ceca-4480-a633-1ff1eba940c5,DCL0399,"Synthetic class generated for school presentation data.",2025-01-25
84ad7ef1-8cf1-49b5-8a06-a80289c15a7f,"Demo History Section 400",History,58e322a9-44b7-42b4-a350-967bfcf1e909,DCL0400,"Synthetic class generated for school presentation data.",2025-01-27
dc5962d3-6680-4977-96de-a59f6235f332,"Demo Information Technology Section 401","Information Technology",1d91172c-9c0d-4afe-b2cd-7546c994dc2b,DCL0401,"Synthetic class generated for school presentation data.",2025-01-29
d077faf8-1bdc-435a-a410-c44f39c7dfeb,"Demo Literature Section 402",Literature,14add0cc-64f2-433a-ba4a-336a22523df5,DCL0402,"Synthetic class generated for school presentation data.",2025-01-31
68bb15d9-b00e-4498-9478-e7dfdaccb065,"Demo Marketing Section 403",Marketing,d3d4f7e5-c063-44f1-9f8c-d9d7384e5f8f,DCL0403,"Synthetic class generated for school presentation data.",2025-02-02
c7cfee05-32c3-4a6f-a19e-64f96dea8533,"Demo Mathematics Section 404",Mathematics,14dc5e3c-bfbf-4c4a-9b36-dfc6a19eb490,DCL0404,"Synthetic class generated for school presentation data.",2025-02-04
f4931d08-be84-4581-b3f6-25b2d9c0af48,"Demo Mechanical Engineering Section 405","Mechanical Engineering",5e3d634c-6240-46b0-9889-e1a49d66ba56,DCL0405,"Synthetic class generated for school presentation data.",2025-02-06
f20838b8-1434-4beb-8740-882053cdf440,"Demo Physics Section 406",Physics,8cf91001-5404-436d-98c3-4be6f30a6bd4,DCL0406,"Synthetic class generated for school presentation data.",2025-02-08
1398a708-c643-4a4c-bc77-03ed4bf0ae65,"Demo Political Science Section 407","Political Science",2c6a91d7-9eb6-4658-a26a-10f0b47c6260,DCL0407,"Synthetic class generated for school presentation data.",2025-02-10
