id,title,description,class_id,teacher_id,duration_minutes,total_marks,passing_marks,start_date,end_date,status,questions_json,created_at
c4b25b69-b7cb-4d63-87c1-b1fd4d2c8cf7,"Civil Engineering Demo Exam 01","Synthetic exam generated for school presentation data.",8fc8e377-f370-40b9-bcee-89731d071b00,e434b5a6-f46c-449c-9c5b-2ecfb942f517,90,100,60,"2025-01-10 10:00:00","2025-01-10 11:30:00",completed,"[{""id"":""q-757-1"",""text"":""Core concept check in Civil Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-757-2"",""text"":""Applied problem solving in Civil Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-757-3"",""text"":""Interpret the scenario and identify the correct outcome for Civil Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-757-4"",""text"":""Select the strongest justification in Civil Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-757-5"",""text"":""Short reflection prompt for Civil Engineering."",""type"":""essay"",""marks"":20,""topic"":""Civil Engineering""}]",2025-01-10
0e7bdb39-f069-40b4-9fb3-f104f9c34e55,"Civil Engineering Demo Exam 02","Synthetic exam generated for school presentation data.",8fc8e377-f370-40b9-bcee-89731d071b00,e434b5a6-f46c-449c-9c5b-2ecfb942f517,105,100,60,"2025-01-31 11:00:00","2025-01-31 12:45:00",published,"[{""id"":""q-758-1"",""text"":""Core concept check in Civil Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-758-2"",""text"":""Applied problem solving in Civil Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-758-3"",""text"":""Interpret the scenario and identify the correct outcome for Civil Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-758-4"",""text"":""Select the strongest justification in Civil Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Civil Engineering""},{""id"":""q-758-5"",""text"":""Short reflection prompt for Civil Engineering."",""type"":""essay"",""marks"":20,""topic"":""Civil Engineering""}]",2025-01-31
e8eafd36-09d3-446c-ba0d-9d1149162f29,"Computer Science Demo Exam 01","Synthetic exam generated for school presentation data.",8878e666-459c-4b31-a05b-4da07768971d,f0caa144-f95e-452a-a658-cb983b590fe0,120,100,60,"2025-01-13 10:00:00","2025-01-13 12:00:00",completed,"[{""id"":""q-759-1"",""text"":""Core concept check in Computer Science: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-759-2"",""text"":""Applied problem solving in Computer Science."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-759-3"",""text"":""Interpret the scenario and identify the correct outcome for Computer Science."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-759-4"",""text"":""Select the strongest justification in Computer Science."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-759-5"",""text"":""Short reflection prompt for Computer Science."",""type"":""essay"",""marks"":20,""topic"":""Computer Science""}]",2025-01-13
14c58547-4a8e-4d09-b5a4-46ccc485842d,"Computer Science Demo Exam 02","Synthetic exam generated for school presentation data.",8878e666-459c-4b31-a05b-4da07768971d,f0caa144-f95e-452a-a658-cb983b590fe0,60,100,60,"2025-02-03 11:00:00","2025-02-03 12:00:00",published,"[{""id"":""q-760-1"",""text"":""Core concept check in Computer Science: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-760-2"",""text"":""Applied problem solving in Computer Science."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-760-3"",""text"":""Interpret the scenario and identify the correct outcome for Computer Science."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-760-4"",""text"":""Select the strongest justification in Computer Science."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-760-5"",""text"":""Short reflection prompt for Computer Science."",""type"":""essay"",""marks"":20,""topic"":""Computer Science""}]",2025-02-03
b0db930d-8283-4fb7-a8ec-e7ca8d1cf375,"Economics Demo Exam 01","Synthetic exam generated for school presentation data.",da9a9352-afae-48e4-83eb-b29e854207d4,fc34bef4-31a8-4e3d-b60b-26b79c1636b0,75,100,60,"2025-01-16 10:00:00","2025-01-16 11:15:00",completed,"[{""id"":""q-761-1"",""text"":""Core concept check in Economics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Economics""},{""id"":""q-761-2"",""text"":""Applied problem solving in Economics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Economics""},{""id"":""q-761-3"",""text"":""Interpret the scenario and identify the correct outcome for Economics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Economics""},{""id"":""q-761-4"",""text"":""Select the strongest justification in Economics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Economics""},{""id"":""q-761-5"",""text"":""Short reflection prompt for Economics."",""type"":""essay"",""marks"":20,""topic"":""Economics""}]",2025-01-16
b3ebe418-8414-4937-bc56-0ce799c5b279,"Economics Demo Exam 02","Synthetic exam generated for school presentation data.",da9a9352-afae-48e4-83eb-b29e854207d4,fc34bef4-31a8-4e3d-b60b-26b79c1636b0,90,100,60,"2025-02-06 11:00:00","2025-02-06 12:30:00",published,"[{""id"":""q-762-1"",""text"":""Core concept check in Economics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Economics""},{""id"":""q-762-2"",""text"":""Applied problem solving in Economics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Economics""},{""id"":""q-762-3"",""text"":""Interpret the scenario and identify the correct outcome for Economics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Economics""},{""id"":""q-762-4"",""text"":""Select the strongest justification in Economics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Economics""},{""id"":""q-762-5"",""text"":""Short reflection prompt for Economics."",""type"":""essay"",""marks"":20,""topic"":""Economics""}]",2025-02-06
8595d505-bf28-495c-8b57-1aa9f2e9b9f4,"Engineering Demo Exam 01","Synthetic exam generated for school presentation data.",8968df2d-f9c7-4a5d-a57e-cf7e7be9e1e5,26155d47-7d5f-4935-8e6e-ed7b7f004b22,105,100,60,"2025-01-19 10:00:00","2025-01-19 11:45:00",completed,"[{""id"":""q-763-1"",""text"":""Core concept check in Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Engineering""},{""id"":""q-763-2"",""text"":""Applied problem solving in Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Engineering""},{""id"":""q-763-3"",""text"":""Interpret the scenario and identify the correct outcome for Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Engineering""},{""id"":""q-763-4"",""text"":""Select the strongest justification in Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Engineering""},{""id"":""q-763-5"",""text"":""Short reflection prompt for Engineering."",""type"":""essay"",""marks"":20,""topic"":""Engineering""}]",2025-01-19
78b26835-7267-4a04-8d9f-8e2b669649b2,"Engineering Demo Exam 02","Synthetic exam generated for school presentation data.",8968df2d-f9c7-4a5d-a57e-cf7e7be9e1e5,26155d47-7d5f-4935-8e6e-ed7b7f004b22,120,100,60,"2025-02-09 11:00:00","2025-02-09 13:00:00",published,"[{""id"":""q-764-1"",""text"":""Core concept check in Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Engineering""},{""id"":""q-764-2"",""text"":""Applied problem solving in Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Engineering""},{""id"":""q-764-3"",""text"":""Interpret the scenario and identify the correct outcome for Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Engineering""},{""id"":""q-764-4"",""text"":""Select the strongest justification in Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Engineering""},{""id"":""q-764-5"",""text"":""Short reflection prompt for Engineering."",""type"":""essay"",""marks"":20,""topic"":""Engineering""}]",2025-02-09
4ef298c1-39df-485b-83d1-a275d6b25a01,"History Demo Exam 01","Synthetic exam generated for school presentation data.",c9342616-be58-4b64-b6e5-d569a84c3f39,c189ed9c-2b45-44a9-900a-df4f2adf9e23,60,100,60,"2025-01-22 10:00:00","2025-01-22 11:00:00",completed,"[{""id"":""q-765-1"",""text"":""Core concept check in History: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""History""},{""id"":""q-765-2"",""text"":""Applied problem solving in History."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""History""},{""id"":""q-765-3"",""text"":""Interpret the scenario and identify the correct outcome for History."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""History""},{""id"":""q-765-4"",""text"":""Select the strongest justification in History."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""History""},{""id"":""q-765-5"",""text"":""Short reflection prompt for History."",""type"":""essay"",""marks"":20,""topic"":""History""}]",2025-01-22
bff16859-5c5a-4234-88f5-32b0131e2b41,"History Demo Exam 02","Synthetic exam generated for school presentation data.",c9342616-be58-4b64-b6e5-d569a84c3f39,c189ed9c-2b45-44a9-900a-df4f2adf9e23,75,100,60,"2025-02-12 11:00:00","2025-02-12 12:15:00",published,"[{""id"":""q-766-1"",""text"":""Core concept check in History: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""History""},{""id"":""q-766-2"",""text"":""Applied problem solving in History."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""History""},{""id"":""q-766-3"",""text"":""Interpret the scenario and identify the correct outcome for History."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""History""},{""id"":""q-766-4"",""text"":""Select the strongest justification in History."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""History""},{""id"":""q-766-5"",""text"":""Short reflection prompt for History."",""type"":""essay"",""marks"":20,""topic"":""History""}]",2025-02-12
e4445010-71ed-4dec-a1b6-c980050b645e,"Information Technology Demo Exam 01","Synthetic exam generated for school presentation data.",98f870e8-6d91-4a28-8edd-47d369a10863,3be776df-cb6b-4274-8c2a-a0bfe75c4e87,90,100,60,"2025-01-25 10:00:00","2025-01-25 11:30:00",completed,"[{""id"":""q-767-1"",""text"":""Core concept check in Information Technology: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-767-2"",""text"":""Applied problem solving in Information Technology."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-767-3"",""text"":""Interpret the scenario and identify the correct outcome for Information Technology."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-767-4"",""text"":""Select the strongest justification in Information Technology."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-767-5"",""text"":""Short reflection prompt for Information Technology."",""type"":""essay"",""marks"":20,""topic"":""Information Technology""}]",2025-01-25
17b9b1be-cec2-4d2e-838f-e4910121374e,"Information Technology Demo Exam 02","Synthetic exam generated for school presentation data.",98f870e8-6d91-4a28-8edd-47d369a10863,3be776df-cb6b-4274-8c2a-a0bfe75c4e87,105,100,60,"2025-02-15 11:00:00","2025-02-15 12:45:00",published,"[{""id"":""q-768-1"",""text"":""Core concept check in Information Technology: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-768-2"",""text"":""Applied problem solving in Information Technology."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-768-3"",""text"":""Interpret the scenario and identify the correct outcome for Information Technology."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-768-4"",""text"":""Select the strongest justification in Information Technology."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-768-5"",""text"":""Short reflection prompt for Information Technology."",""type"":""essay"",""marks"":20,""topic"":""Information Technology""}]",2025-02-15
5eb1a7d9-b406-4520-b152-839d792d5592,"Literature Demo Exam 01","Synthetic exam generated for school presentation data.",948e8753-fd83-44f3-8bc5-97650ad78358,277c3de3-4461-4c8b-bf74-3ac12a6b1718,120,100,60,"2025-01-28 10:00:00","2025-01-28 12:00:00",completed,"[{""id"":""q-769-1"",""text"":""Core concept check in Literature: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Literature""},{""id"":""q-769-2"",""text"":""Applied problem solving in Literature."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Literature""},{""id"":""q-769-3"",""text"":""Interpret the scenario and identify the correct outcome for Literature."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Literature""},{""id"":""q-769-4"",""text"":""Select the strongest justification in Literature."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Literature""},{""id"":""q-769-5"",""text"":""Short reflection prompt for Literature."",""type"":""essay"",""marks"":20,""topic"":""Literature""}]",2025-01-28
561c1e3a-7e55-4754-84a2-2b613d420b76,"Literature Demo Exam 02","Synthetic exam generated for school presentation data.",948e8753-fd83-44f3-8bc5-97650ad78358,277c3de3-4461-4c8b-bf74-3ac12a6b1718,60,100,60,"2025-02-18 11:00:00","2025-02-18 12:00:00",published,"[{""id"":""q-770-1"",""text"":""Core concept check in Literature: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Literature""},{""id"":""q-770-2"",""text"":""Applied problem solving in Literature."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Literature""},{""id"":""q-770-3"",""text"":""Interpret the scenario and identify the correct outcome for Literature."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Literature""},{""id"":""q-770-4"",""text"":""Select the strongest justification in Literature."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Literature""},{""id"":""q-770-5"",""text"":""Short reflection prompt for Literature."",""type"":""essay"",""marks"":20,""topic"":""Literature""}]",2025-02-18
ba4ff15c-32a5-4653-b1e3-4a53a29c975e,"Marketing Demo Exam 01","Synthetic exam generated for school presentation data.",117907d0-2aab-4454-b412-78c6301f1331,13e65b7a-874a-4841-bfb9-5c8aff1581c3,75,100,60,"2025-01-20 10:00:00","2025-01-20 11:15:00",completed,"[{""id"":""q-771-1"",""text"":""Core concept check in Marketing: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Marketing""},{""id"":""q-771-2"",""text"":""Applied problem solving in Marketing."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Marketing""},{""id"":""q-771-3"",""text"":""Interpret the scenario and identify the correct outcome for Marketing."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Marketing""},{""id"":""q-771-4"",""text"":""Select the strongest justification in Marketing."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Marketing""},{""id"":""q-771-5"",""text"":""Short reflection prompt for Marketing."",""type"":""essay"",""marks"":20,""topic"":""Marketing""}]",2025-01-20
44213279-f1b9-49b9-8979-bf025a5acb2d,"Marketing Demo Exam 02","Synthetic exam generated for school presentation data.",117907d0-2aab-4454-b412-78c6301f1331,13e65b7a-874a-4841-bfb9-5c8aff1581c3,90,100,60,"2025-02-10 11:00:00","2025-02-10 12:30:00",published,"[{""id"":""q-772-1"",""text"":""Core concept check in Marketing: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Marketing""},{""id"":""q-772-2"",""text"":""Applied problem solving in Marketing."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Marketing""},{""id"":""q-772-3"",""text"":""Interpret the scenario and identify the correct outcome for Marketing."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Marketing""},{""id"":""q-772-4"",""text"":""Select the strongest justification in Marketing."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Marketing""},{""id"":""q-772-5"",""text"":""Short reflection prompt for Marketing."",""type"":""essay"",""marks"":20,""topic"":""Marketing""}]",2025-02-10
0aae8a13-5ae8-4382-8a4a-560045bd73fb,"Mathematics Demo Exam 01","Synthetic exam generated for school presentation data.",83b5da5d-e8ce-4cb1-b3dc-4b4e21fedfe2,6222df4a-da78-4a53-bf27-8df9ca460898,105,100,60,"2025-01-23 10:00:00","2025-01-23 11:45:00",completed,"[{""id"":""q-773-1"",""text"":""Core concept check in Mathematics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-773-2"",""text"":""Applied problem solving in Mathematics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-773-3"",""text"":""Interpret the scenario and identify the correct outcome for Mathematics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-773-4"",""text"":""Select the strongest justification in Mathematics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-773-5"",""text"":""Short reflection prompt for Mathematics."",""type"":""essay"",""marks"":20,""topic"":""Mathematics""}]",2025-01-23
e76cafeb-f6f1-4c83-9396-531cfe44d236,"Mathematics Demo Exam 02","Synthetic exam generated for school presentation data.",83b5da5d-e8ce-4cb1-b3dc-4b4e21fedfe2,6222df4a-da78-4a53-bf27-8df9ca460898,120,100,60,"2025-02-13 11:00:00","2025-02-13 13:00:00",published,"[{""id"":""q-774-1"",""text"":""Core concept check in Mathematics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-774-2"",""text"":""Applied problem solving in Mathematics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-774-3"",""text"":""Interpret the scenario and identify the correct outcome for Mathematics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-774-4"",""text"":""Select the strongest justification in Mathematics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-774-5"",""text"":""Short reflection prompt for Mathematics."",""type"":""essay"",""marks"":20,""topic"":""Mathematics""}]",2025-02-13
09f94f7b-292f-4e51-8535-59aeba0067c5,"Mechanical Engineering Demo Exam 01","Synthetic exam generated for school presentation data.",77b04d7b-87d9-482f-9bda-0243720f96e9,5297fb5a-638b-4839-be45-adee8aaa9dd1,60,100,60,"2025-01-26 10:00:00","2025-01-26 11:00:00",completed,"[{""id"":""q-775-1"",""text"":""Core concept check in Mechanical Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-775-2"",""text"":""Applied problem solving in Mechanical Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-775-3"",""text"":""Interpret the scenario and identify the correct outcome for Mechanical Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-775-4"",""text"":""Select the strongest justification in Mechanical Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-775-5"",""text"":""Short reflection prompt for Mechanical Engineering."",""type"":""essay"",""marks"":20,""topic"":""Mechanical Engineering""}]",2025-01-26
f8cdfd47-e3a9-4dc6-a02d-96ddc87518e3,"Mechanical Engineering Demo Exam 02","Synthetic exam generated for school presentation data.",77b04d7b-87d9-482f-9bda-0243720f96e9,5297fb5a-638b-4839-be45-adee8aaa9dd1,75,100,60,"2025-02-16 11:00:00","2025-02-16 12:15:00",published,"[{""id"":""q-776-1"",""text"":""Core concept check in Mechanical Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-776-2"",""text"":""Applied problem solving in Mechanical Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-776-3"",""text"":""Interpret the scenario and identify the correct outcome for Mechanical Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-776-4"",""text"":""Select the strongest justification in Mechanical Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-776-5"",""text"":""Short reflection prompt for Mechanical Engineering."",""type"":""essay"",""marks"":20,""topic"":""Mechanical Engineering""}]",2025-02-16
