exam_id,student_id,violation_no,violation_type,details,occurred_at
ca4e691c-574c-45b0-94d7-5a3fd0fe4dc8,ef426773-3acf-4d92-893b-0f8ab899e733,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-06 14:07:00"
ca4e691c-574c-45b0-94d7-5a3fd0fe4dc8,ef426773-3acf-4d92-893b-0f8ab899e733,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-06 14:14:00"
90ae3144-fdf9-4198-8291-13456f4a168f,7a693914-8fdb-4487-b88d-ae4e90bdbf43,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-04 10:07:00"
90ae3144-fdf9-4198-8291-13456f4a168f,7a693914-8fdb-4487-b88d-ae4e90bdbf43,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-04 10:14:00"
90ae3144-fdf9-4198-8291-13456f4a168f,7a693914-8fdb-4487-b88d-ae4e90bdbf43,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-04 10:21:00"
90ae3144-fdf9-4198-8291-13456f4a168f,69ce6cbd-6a52-4eaf-9808-abe2351f7713,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-05 11:07:00"
90ae3144-fdf9-4198-8291-13456f4a168f,c22bf622-f533-4415-bbf0-eaaf32620fe9,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-06 12:07:00"
90ae3144-fdf9-4198-8291-13456f4a168f,c22bf622-f533-4415-bbf0-eaaf32620fe9,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-06 12:14:00"
90ae3144-fdf9-4198-8291-13456f4a168f,f50e0571-6da4-4d84-bc13-cb9d0f53d77f,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-07 13:07:00"
90ae3144-fdf9-4198-8291-13456f4a168f,f50e0571-6da4-4d84-bc13-cb9d0f53d77f,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-07 13:14:00"
90ae3144-fdf9-4198-8291-13456f4a168f,f50e0571-6da4-4d84-bc13-cb9d0f53d77f,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-07 13:21:00"
90ae3144-fdf9-4198-8291-13456f4a168f,fc462e2e-7e2b-4002-9e66-bd8be9a72e5b,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-08 14:07:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,ef048816-7950-49b9-8af7-e9eb8e7475a6,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-06 10:07:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,ef048816-7950-49b9-8af7-e9eb8e7475a6,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-06 10:14:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,57d358f2-411f-45aa-817e-d7c8cd80e841,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-07 11:07:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,57d358f2-411f-45aa-817e-d7c8cd80e841,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-07 11:14:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,57d358f2-411f-45aa-817e-d7c8cd80e841,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-07 11:21:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,3d579364-b37d-4466-99a4-da8afb893757,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-08 12:07:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,d68150d5-5ea4-41a3-9ff4-709b44628acb,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-09 13:07:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,d68150d5-5ea4-41a3-9ff4-709b44628acb,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-09 13:14:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,b2ae7955-b13b-40c6-a781-d5a07b066c50,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-10 14:07:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,b2ae7955-b13b-40c6-a781-d5a07b066c50,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-10 14:14:00"
83f6b1ba-7ca6-4e83-a301-53606cac6381,b2ae7955-b13b-40c6-a781-d5a07b066c50,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-10 14:21:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,16a4a67a-cb66-4872-923c-5754a2cfc541,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-08 10:07:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,f0b62a7f-6bf5-437c-bf18-82b159d7150d,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-09 11:07:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,f0b62a7f-6bf5-437c-bf18-82b159d7150d,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-09 11:14:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,fe38fbb6-f7f4-4220-aa61-ad3adc73fc79,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-10 12:07:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,fe38fbb6-f7f4-4220-aa61-ad3adc73fc79,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-10 12:14:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,fe38fbb6-f7f4-4220-aa61-ad3adc73fc79,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-10 12:21:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,9de41ed2-3e93-41dc-af8b-c6c772a93439,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-11 13:07:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,321e90d9-ba8c-40a8-b759-73c907121f03,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-12 14:07:00"
ec52b224-cece-4f1f-a739-be8e3870d89a,321e90d9-ba8c-40a8-b759-73c907121f03,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-12 14:14:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,d086111e-9881-401f-a1e3-cc3438940222,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-10 10:07:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,d086111e-9881-401f-a1e3-cc3438940222,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-10 10:14:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,d086111e-9881-401f-a1e3-cc3438940222,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-10 10:21:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,92b37ce5-0f77-4e73-a83a-b0d963080a12,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-11 11:07:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,60cab33b-ec66-4ab9-8577-d68ae0695659,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-12 12:07:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,60cab33b-ec66-4ab9-8577-d68ae0695659,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-12 12:14:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,121eee93-8e04-4a5b-bf38-4f067a46f22e,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-13 13:07:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,121eee93-8e04-4a5b-bf38-4f067a46f22e,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-13 13:14:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,121eee93-8e04-4a5b-bf38-4f067a46f22e,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-13 13:21:00"
2e3cbbc9-c771-4b59-8d91-a53bad5e34b1,6869a77f-2c73-4dac-b050-f6aacc8ab31c,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-14 14:07:00"
326ff8f0-2696-438f-a660-ca251ccc843c,036274fb-43cb-4135-ac67-d6bfc20e6f9f,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-12 10:07:00"
326ff8f0-2696-438f-a660-ca251ccc843c,036274fb-43cb-4135-ac67-d6bfc20e6f9f,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-12 10:14:00"
326ff8f0-2696-438f-a660-ca251ccc843c,90cc7aef-fc0a-402d-adda-891da3d087d9,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-13 11:07:00"
326ff8f0-2696-438f-a660-ca251ccc843c,90cc7aef-fc0a-402d-adda-891da3d087d9,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-13 11:14:00"
326ff8f0-2696-438f-a660-ca251ccc843c,90cc7aef-fc0a-402d-adda-891da3d087d9,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-13 11:21:00"
326ff8f0-2696-438f-a660-ca251ccc843c,28c4e74b-bb8b-4e32-9175-5a175b88cf81,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-14 12:07:00"
326ff8f0-2696-438f-a660-ca251ccc843c,4f9524de-2b8a-4b10-b75e-1cf68ab5c1d7,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-15 13:07:00"
326ff8f0-2696-438f-a660-ca251ccc843c,4f9524de-2b8a-4b10-b75e-1cf68ab5c1d7,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-15 13:14:00"
326ff8f0-2696-438f-a660-ca251ccc843c,849baf99-7b12-4236-a99a-8a3afc500197,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-16 14:07:00"
326ff8f0-2696-438f-a660-ca251ccc843c,849baf99-7b12-4236-a99a-8a3afc500197,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-16 14:14:00"
326ff8f0-2696-438f-a660-ca251ccc843c,849baf99-7b12-4236-a99a-8a3afc500197,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-16 14:21:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,90f9f0f9-b9e8-48e8-b985-a220b9d5ff82,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-14 10:07:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,15b1a025-964b-467d-b8b7-d610314fb135,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-15 11:07:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,15b1a025-964b-467d-b8b7-d610314fb135,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-15 11:14:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,d89080eb-b99f-4f14-9d3c-12bb4617047d,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-16 12:07:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,d89080eb-b99f-4f14-9d3c-12bb4617047d,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-16 12:14:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,d89080eb-b99f-4f14-9d3c-12bb4617047d,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-16 12:21:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,bed37847-9fc3-4f2b-a852-b632746a6ef5,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-17 13:07:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,8a87e12d-2823-4814-a491-9d8be3cc5330,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-18 14:07:00"
5cba5c8d-21a4-47f5-8b6f-4d82357ffb7d,8a87e12d-2823-4814-a491-9d8be3cc5330,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-18 14:14:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,7cca4f1a-855e-475d-89f1-2788ccb84a0c,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-16 10:07:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,7cca4f1a-855e-475d-89f1-2788ccb84a0c,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-16 10:14:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,7cca4f1a-855e-475d-89f1-2788ccb84a0c,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-16 10:21:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,e67eb41c-e390-4583-a1ce-31f5f9e1bf09,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-17 11:07:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,82178a96-c94f-4f7d-933d-8e5b86768d03,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-18 12:07:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,82178a96-c94f-4f7d-933d-8e5b86768d03,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-18 12:14:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,bbcb51c8-2e85-46bf-ab1f-77b0fe7ed71a,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-25 13:07:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,bbcb51c8-2e85-46bf-ab1f-77b0fe7ed71a,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-25 13:14:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,bbcb51c8-2e85-46bf-ab1f-77b0fe7ed71a,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-08-25 13:21:00"
858db567-b7fc-4cab-8c39-db26f3e29b7c,d0fc48df-4c83-4cac-81cb-34ea7227559e,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-26 14:07:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,95810883-f123-4368-8a65-3fd9ff225fca,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-18 10:07:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,95810883-f123-4368-8a65-3fd9ff225fca,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-18 10:14:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,79366dc4-bf71-4a68-aefa-80e33cb90705,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-25 11:07:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,79366dc4-bf71-4a68-aefa-80e33cb90705,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-25 11:14:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,79366dc4-bf71-4a68-aefa-80e33cb90705,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-08-25 11:21:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,9e659a75-c0e5-42d4-958f-2a3be10273c6,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-26 12:07:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,b9a25498-613f-4700-8e4a-9f147766ad48,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-27 13:07:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,b9a25498-613f-4700-8e4a-9f147766ad48,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-27 13:14:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,e5f9fac1-96a2-4f3a-bb6a-4fcf42ccc222,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-28 14:07:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,e5f9fac1-96a2-4f3a-bb6a-4fcf42ccc222,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-28 14:14:00"
b973b3a1-c75c-4960-b706-08b9bbff737c,e5f9fac1-96a2-4f3a-bb6a-4fcf42ccc222,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-28 14:21:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,a14b6ceb-d912-4cd9-9573-8ee3c5d3f645,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-26 10:07:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,1746d999-b713-4583-96bd-041d39bdd4b4,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-27 11:07:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,1746d999-b713-4583-96bd-041d39bdd4b4,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-27 11:14:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,f3553431-1705-4289-8d85-dea9c2d082d9,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-28 12:07:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,f3553431-1705-4289-8d85-dea9c2d082d9,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-28 12:14:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,f3553431-1705-4289-8d85-dea9c2d082d9,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-28 12:21:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,51aabada-b94a-43b6-809d-109aaf651702,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-29 13:07:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,8a179466-86d9-4c28-84a8-621cf26945cd,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-30 14:07:00"
d1d3a72b-880a-43ec-8f8b-1558b386eae1,8a179466-86d9-4c28-84a8-621cf26945cd,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-30 14:14:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,0d7e2a2b-7cd7-4983-94d3-28b2e44a6d75,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-28 10:07:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,0d7e2a2b-7cd7-4983-94d3-28b2e44a6d75,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-28 10:14:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,0d7e2a2b-7cd7-4983-94d3-28b2e44a6d75,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-28 10:21:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,56013f32-540e-4217-8cec-e28939b09313,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-29 11:07:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,2ad17fe9-2c58-4021-8bd7-dbb68fa22070,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-30 12:07:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,2ad17fe9-2c58-4021-8bd7-dbb68fa22070,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-30 12:14:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,28ccc641-94d8-4e9b-87c5-a5517eb58fca,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-31 13:07:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,28ccc641-94d8-4e9b-87c5-a5517eb58fca,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-31 13:14:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,28ccc641-94d8-4e9b-87c5-a5517eb58fca,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-08-31 13:21:00"
2ff9b46a-3ff2-4f79-ba3f-16fa0c244000,2f295024-0397-48d6-b472-b560c2a6323e,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-01 14:07:00"
5e6541e1-7027-4859-a22f-088cf180db81,34c888a1-dbc2-4464-9561-55f2df271236,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-30 10:07:00"
5e6541e1-7027-4859-a22f-088cf180db81,34c888a1-dbc2-4464-9561-55f2df271236,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-30 10:14:00"
5e6541e1-7027-4859-a22f-088cf180db81,07f2c148-9960-4618-ac9e-e0103e93de95,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-31 11:07:00"
5e6541e1-7027-4859-a22f-088cf180db81,07f2c148-9960-4618-ac9e-e0103e93de95,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-31 11:14:00"
5e6541e1-7027-4859-a22f-088cf180db81,07f2c148-9960-4618-ac9e-e0103e93de95,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-08-31 11:21:00"
5e6541e1-7027-4859-a22f-088cf180db81,631fa140-bbc7-4f0f-9cd2-bd27d300f4d4,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-01 12:07:00"
5e6541e1-7027-4859-a22f-088cf180db81,d295ce85-3ac1-43c0-85a5-d7902d372257,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-02 13:07:00"
5e6541e1-7027-4859-a22f-088cf180db81,d295ce85-3ac1-43c0-85a5-d7902d372257,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-02 13:14:00"
5e6541e1-7027-4859-a22f-088cf180db81,d8ef2c64-a2d9-429a-ba72-8335474072f4,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-03 14:07:00"
5e6541e1-7027-4859-a22f-088cf180db81,d8ef2c64-a2d9-429a-ba72-8335474072f4,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-03 14:14:00"
5e6541e1-7027-4859-a22f-088cf180db81,d8ef2c64-a2d9-429a-ba72-8335474072f4,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-03 14:21:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,6cca47ca-46d5-4fbb-aea8-df4911cb53a3,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-01 10:07:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,b390b4ca-8085-4309-91b5-38324079b3d2,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-02 11:07:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,b390b4ca-8085-4309-91b5-38324079b3d2,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-02 11:14:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,22a7aa2f-bbfb-4964-b8de-30d04f5d075f,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-03 12:07:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,22a7aa2f-bbfb-4964-b8de-30d04f5d075f,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-03 12:14:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,22a7aa2f-bbfb-4964-b8de-30d04f5d075f,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-03 12:21:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,44add557-6bb4-4851-b5e6-e356ab58c14d,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-04 13:07:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,f6029aed-9205-475a-a7b4-421e8114df4d,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-05 14:07:00"
306cc80d-14fe-4d51-a9e7-7fea9efe7256,f6029aed-9205-475a-a7b4-421e8114df4d,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-05 14:14:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,a05db285-3195-4af1-9960-a457b31ace04,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-03 10:07:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,a05db285-3195-4af1-9960-a457b31ace04,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-03 10:14:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,a05db285-3195-4af1-9960-a457b31ace04,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-03 10:21:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,8af21023-fcc1-4fab-afaa-47bd07a2c505,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-04 11:07:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,90f12b49-5154-46de-9183-730988060d02,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-05 12:07:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,90f12b49-5154-46de-9183-730988060d02,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-05 12:14:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,ef4eb3c2-733b-420e-a01f-32b21e9955a3,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-06 13:07:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,ef4eb3c2-733b-420e-a01f-32b21e9955a3,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-06 13:14:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,ef4eb3c2-733b-420e-a01f-32b21e9955a3,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-06 13:21:00"
374d93a6-bc00-4037-a0f9-6ef84f8d528d,d6309d52-aec4-49c8-b4a6-914c8793a40c,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-07 14:07:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,aa1fc9b2-f64a-45ed-a2cc-ab2af44e556b,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-05 10:07:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,aa1fc9b2-f64a-45ed-a2cc-ab2af44e556b,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-05 10:14:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,73824ab2-3722-46ef-bd96-cfd605a89c22,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-06 11:07:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,73824ab2-3722-46ef-bd96-cfd605a89c22,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-06 11:14:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,73824ab2-3722-46ef-bd96-cfd605a89c22,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-06 11:21:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,5c5f057d-02ea-46db-bc99-83f9fa13df9f,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-07 12:07:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,6deb6f7c-8f88-4926-9da3-e44d48db1992,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-08 13:07:00"
2e48dbb0-e622-4b2d-83c1-2b298de8ad56,6deb6f7c-8f88-4926-9da3-e44d48db1992,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-08 13:14:00"
